"","x"
"231",0.03963133640553
"232",0.03963133640553
"233",0.03963133640553
"234",0.03963133640553
"235",0.03963133640553
"236",0.03963133640553
"237",0.03963133640553
"238",0.03963133640553
"239",0.03963133640553
"240",0.03963133640553
"241",0.03963133640553
"242",0.03963133640553
"243",0.03963133640553
"244",0.03963133640553
"245",0.03963133640553
"246",0.03963133640553
"247",0.03963133640553
"248",0.03963133640553
"249",0.03963133640553
"250",0.03963133640553
"251",0.03963133640553
"252",0.03963133640553
"253",0.03963133640553
"254",0.03963133640553
"255",0.03963133640553
"256",0.03963133640553
"257",0.03963133640553
"258",0.03963133640553
"259",0.03963133640553
"260",0.03963133640553
"261",0.03963133640553
"262",0.03963133640553
"263",0.03963133640553
"264",0.03963133640553
"265",0.03963133640553
"266",0.03963133640553
"267",0.03963133640553
"268",0.03963133640553
"269",0.03963133640553
"270",0.03963133640553
"271",0.03963133640553
"272",0.03963133640553
"273",0.03963133640553
"274",0.03963133640553
"275",0.03963133640553
"276",0.03963133640553
"277",0.03963133640553
"278",0.03963133640553
"279",0.03963133640553
"280",0.03963133640553
"281",0.03963133640553
"282",0.03963133640553
"283",0.03963133640553
"284",0.03963133640553
"285",0.03963133640553
"286",0.03963133640553
"287",0.03963133640553
"288",0.03963133640553
"289",0.03963133640553
"290",0.03963133640553
"291",0.03963133640553
"292",0.03963133640553
"293",0.03963133640553
"294",0.03963133640553
"295",0.03963133640553
"296",0.03963133640553
"297",0.03963133640553
"298",0.03963133640553
"299",0.03963133640553
"300",0.03963133640553
"301",0.03963133640553
"302",0.03963133640553
"303",0.03963133640553
"304",0.03963133640553
"305",0.03963133640553
"306",0.03963133640553
"307",0.03963133640553
"308",0.0163461538461538
"309",0.0163461538461538
"310",0.0163461538461538
"311",0.0163461538461538
"312",0.0163461538461538
"313",0.0163461538461538
"314",0.0163461538461538
"315",0.0163461538461538
"316",0.0163461538461538
"317",0.0163461538461538
"318",0.0163461538461538
"319",0.0163461538461538
"320",0.0163461538461538
"321",0.0163461538461538
"322",0.0163461538461538
"323",0.0163461538461538
"324",0.0163461538461538
"325",0.0163461538461538
"326",0.0163461538461538
"327",0.0163461538461538
"328",0.0163461538461538
"329",0.0163461538461538
"330",0.0163461538461538
"331",0.0163461538461538
"332",0.0163461538461538
"333",0.0163461538461538
"334",0.0163461538461538
"335",0.0163461538461538
"336",0.0163461538461538
"337",0.0163461538461538
"338",0.0163461538461538
"339",0.0163461538461538
"340",0.0163461538461538
"341",0.0163461538461538
"342",0.0163461538461538
"343",0.0163461538461538
"344",0.0163461538461538
"345",0.0163461538461538
"346",0.0163461538461538
"347",0.0163461538461538
"348",0.0163461538461538
"349",0.0163461538461538
"350",0.0163461538461538
"351",0.0163461538461538
"352",0.0163461538461538
"353",0.0163461538461538
"354",0.0163461538461538
"355",0.0163461538461538
"356",0.0163461538461538
"357",0.0163461538461538
"358",0.0163461538461538
"359",0.000721720581867171
"360",0.000721720581867171
"361",0.000721720581867171
"362",0.000721720581867171
"363",0.000721720581867171
"364",0.000721720581867171
"365",0.000721720581867171
"366",0.000721720581867171
"367",0.000721720581867171
"368",0.000721720581867171
"369",0.000721720581867171
"370",0.000721720581867171
"371",0.000721720581867171
"372",0.000721720581867171
"373",0.000721720581867171
"374",0.000721720581867171
"375",0.000721720581867171
"376",0.000721720581867171
"377",0.000721720581867171
"378",0.000721720581867171
"379",0.000721720581867171
"380",0.000721720581867171
"381",0.000721720581867171
"382",0.000721720581867171
"383",0.000721720581867171
"384",0.000721720581867171
"385",0.000721720581867171
"386",0.000721720581867171
"387",0.000721720581867171
"388",0.000721720581867171
"389",0.000721720581867171
"390",0.000721720581867171
"391",0.000721720581867171
"392",0.000721720581867171
"393",0.000721720581867171
"394",0.000721720581867171
"395",0.000721720581867171
"396",0.000721720581867171
"397",0.000721720581867171
"398",0.000721720581867171
"399",0.000721720581867171
"400",0.000721720581867171
"401",0.000721720581867171
"402",0.000721720581867171
"403",0.000721720581867171
"404",0.0159045725646123
"405",0.0159045725646123
"406",0.0159045725646123
"407",0.0159045725646123
"408",0.0159045725646123
"409",0.0159045725646123
"410",0.0159045725646123
"411",0.0159045725646123
"412",0.0159045725646123
"413",0.0159045725646123
"414",0.0159045725646123
"415",0.0159045725646123
"416",0.0159045725646123
"417",0.0159045725646123
"418",0.0159045725646123
"419",0.0159045725646123
"420",0.406417112299465
"421",0.406417112299465
"422",0.406417112299465
"423",0.406417112299465
"424",0.406417112299465
"425",0.406417112299465
"426",0.406417112299465
"427",0.406417112299465
"428",0.406417112299465
"429",0.406417112299465
"430",0.406417112299465
"431",0.406417112299465
"432",0.406417112299465
"433",0.406417112299465
"434",0.406417112299465
"435",0.406417112299465
"436",0.406417112299465
"437",0.406417112299465
"438",0.406417112299465
"439",0.406417112299465
"440",0.406417112299465
"441",0.406417112299465
"442",0.406417112299465
"443",0.406417112299465
"444",0.406417112299465
"445",0.406417112299465
"446",0.406417112299465
"447",0.406417112299465
"448",0.406417112299465
"449",0.406417112299465
"450",0.406417112299465
"451",0.406417112299465
"452",0.406417112299465
"453",0.406417112299465
"454",0.406417112299465
"455",0.406417112299465
"456",0.406417112299465
"457",0.406417112299465
"458",0.406417112299465
"459",0.406417112299465
"460",0.406417112299465
"461",0.406417112299465
"462",0.406417112299465
"463",0.406417112299465
"464",0.406417112299465
"465",0.406417112299465
"466",0.406417112299465
"467",0.406417112299465
"468",0.406417112299465
"469",0.406417112299465
"470",0.406417112299465
"471",0.406417112299465
"472",0.406417112299465
"473",0.406417112299465
"474",0.406417112299465
"475",0.406417112299465
"476",0.406417112299465
"477",0.406417112299465
"478",0.406417112299465
"479",0.406417112299465
"480",0.406417112299465
"481",0.406417112299465
"482",0.406417112299465
"483",0.406417112299465
"484",0.406417112299465
"485",0.406417112299465
"486",0.406417112299465
"487",0.406417112299465
"488",0.406417112299465
"489",0.406417112299465
"490",0.406417112299465
"491",0.406417112299465
"492",0.406417112299465
"493",0.406417112299465
"494",0.406417112299465
"495",0.406417112299465
"496",0.0196521739130435
"497",0.0196521739130435
"498",0.0196521739130435
"499",0.0196521739130435
"500",0.0196521739130435
"501",0.0196521739130435
"502",0.0196521739130435
"503",0.0196521739130435
"504",0.0196521739130435
"505",0.0196521739130435
"506",0.0196521739130435
"507",0.0196521739130435
"508",0.0196521739130435
"509",0.0196521739130435
"510",0.0196521739130435
"511",0.0196521739130435
"512",0.0196521739130435
"513",0.0196521739130435
"514",0.0196521739130435
"515",0.0196521739130435
"516",0.0196521739130435
"517",0.0196521739130435
"518",0.0196521739130435
"519",0.0196521739130435
"520",0.0196521739130435
"521",0.0196521739130435
"522",0.0196521739130435
"523",0.0196521739130435
"524",0.0196521739130435
"525",0.0196521739130435
"526",0.0196521739130435
"527",0.0196521739130435
"528",0.0196521739130435
"529",0.0196521739130435
"530",0.0196521739130435
"531",0.0196521739130435
"532",0.0196521739130435
"533",0.0196521739130435
"534",0.0196521739130435
"535",0.0196521739130435
"536",0.0196521739130435
"537",0.0196521739130435
"538",0.0196521739130435
"539",0.0196521739130435
"540",0.0196521739130435
"541",0.0196521739130435
"542",0.0196521739130435
"543",0.0196521739130435
"544",0.0196521739130435
"545",0.0196521739130435
"546",0.0196521739130435
"547",0.0196521739130435
"548",0.0196521739130435
"549",0.0196521739130435
"550",0.0196521739130435
"551",0.0196521739130435
"552",0.0196521739130435
"553",0.0196521739130435
"554",0.0196521739130435
"555",0.0196521739130435
"556",0.0196521739130435
"557",0.0196521739130435
"558",0.0196521739130435
"559",0.0196521739130435
"560",0.0196521739130435
"561",0.0196521739130435
"562",0.0196521739130435
"563",0.0196521739130435
"564",0.0196521739130435
"565",0.0196521739130435
"566",0.0196521739130435
"567",0.0196521739130435
"568",0.0196521739130435
"569",0.0196521739130435
"570",0.0196521739130435
"571",0.0196521739130435
"572",0.0196521739130435
"573",0.0196521739130435
"574",0.0196521739130435
"575",0.0196521739130435
"576",0.0196521739130435
"577",0.0196521739130435
"578",0.0196521739130435
"579",0.0196521739130435
"580",0.0196521739130435
"581",0.0196521739130435
"582",0.0196521739130435
"583",0.0196521739130435
"584",0.0196521739130435
"585",0.0196521739130435
"586",0.0196521739130435
"587",0.0196521739130435
"588",0.0196521739130435
"589",0.0196521739130435
"590",0.0196521739130435
"591",0.0196521739130435
"592",0.0196521739130435
"593",0.0196521739130435
"594",0.0196521739130435
"595",0.0196521739130435
"596",0.0196521739130435
"597",0.0196521739130435
"598",0.0196521739130435
"599",0.0196521739130435
"600",0.0196521739130435
"601",0.0196521739130435
"602",0.0196521739130435
"603",0.0196521739130435
"604",0.0196521739130435
"605",0.0196521739130435
"606",0.0196521739130435
"607",0.0196521739130435
"608",0.0196521739130435
"609",0.061284046692607
"610",0.061284046692607
"611",0.061284046692607
"612",0.061284046692607
"613",0.061284046692607
"614",0.061284046692607
"615",0.061284046692607
"616",0.061284046692607
"617",0.061284046692607
"618",0.061284046692607
"619",0.061284046692607
"620",0.061284046692607
"621",0.061284046692607
"622",0.061284046692607
"623",0.061284046692607
"624",0.061284046692607
"625",0.061284046692607
"626",0.061284046692607
"627",0.061284046692607
"628",0.061284046692607
"629",0.061284046692607
"630",0.061284046692607
"631",0.061284046692607
"632",0.061284046692607
"633",0.061284046692607
"634",0.061284046692607
"635",0.061284046692607
"636",0.061284046692607
"637",0.061284046692607
"638",0.061284046692607
"639",0.061284046692607
"640",0.061284046692607
"641",0.061284046692607
"642",0.061284046692607
"643",0.061284046692607
"644",0.061284046692607
"645",0.061284046692607
"646",0.061284046692607
"647",0.061284046692607
"648",0.061284046692607
"649",0.061284046692607
"650",0.061284046692607
"651",0.061284046692607
"652",0.061284046692607
"653",0.061284046692607
"654",0.061284046692607
"655",0.061284046692607
"656",0.061284046692607
"657",0.061284046692607
"658",0.061284046692607
"659",0.061284046692607
"660",0.061284046692607
"661",0.061284046692607
"662",0.061284046692607
"663",0.061284046692607
"664",0.061284046692607
"665",0.061284046692607
"666",0.061284046692607
"667",0.061284046692607
"668",0.061284046692607
"669",0.061284046692607
"670",0.061284046692607
"671",0.061284046692607
"672",0.0150386507378777
"673",0.0150386507378777
"674",0.0150386507378777
"675",0.0150386507378777
"676",0.0150386507378777
"677",0.0150386507378777
"678",0.0150386507378777
"679",0.0150386507378777
"680",0.0150386507378777
"681",0.0150386507378777
"682",0.0150386507378777
"683",0.0150386507378777
"684",0.0150386507378777
"685",0.0150386507378777
"686",0.0150386507378777
"687",0.0150386507378777
"688",0.0150386507378777
"689",0.0150386507378777
"690",0.0150386507378777
"691",0.0150386507378777
"692",0.0150386507378777
"693",0.0150386507378777
"694",0.0150386507378777
"695",0.0150386507378777
"696",0.0150386507378777
"697",0.0150386507378777
"698",0.0150386507378777
"699",0.0150386507378777
"700",0.0150386507378777
"701",0.0150386507378777
"702",0.0150386507378777
"703",0.0150386507378777
"704",0.0150386507378777
"705",0.0150386507378777
"706",0.0150386507378777
"707",0.0150386507378777
"708",0.0150386507378777
"709",0.0150386507378777
"710",0.0150386507378777
"711",0.0150386507378777
"712",0.0150386507378777
"713",0.0150386507378777
"714",0.0150386507378777
"715",0.0150386507378777
"716",0.0150386507378777
"717",0.0150386507378777
"718",0.0150386507378777
"719",0.0150386507378777
"720",0.0150386507378777
"721",0.0150386507378777
"722",0.0150386507378777
"723",0.0150386507378777
"724",0.0150386507378777
"725",0.0150386507378777
"726",0.0150386507378777
"727",0.0150386507378777
"728",0.0150386507378777
"729",0.0150386507378777
"730",0.0150386507378777
"731",0.0150386507378777
"732",0.0150386507378777
"733",0.0150386507378777
"734",0.0150386507378777
"735",0.0150386507378777
"736",0.0150386507378777
"737",0.0150386507378777
"738",0.0150386507378777
"739",0.0150386507378777
"740",0.0150386507378777
"741",0.0150386507378777
"742",0.0150386507378777
"743",0.0150386507378777
"744",0.0150386507378777
"745",0.0150386507378777
"746",0.0150386507378777
"747",0.0150386507378777
"748",0.0150386507378777
"749",0.0150386507378777
"750",0.0150386507378777
"751",0.0150386507378777
"752",0.0150386507378777
"753",0.0150386507378777
"754",0.0150386507378777
"755",0.0150386507378777
"756",0.0150386507378777
"757",0.0150386507378777
"758",0.0150386507378777
"759",0.0150386507378777
"760",0.0150386507378777
"761",0.0150386507378777
"762",0.0150386507378777
"763",0.0150386507378777
"764",0.0150386507378777
"765",0.0150386507378777
"766",0.0150386507378777
"767",0.0150386507378777
"768",0.0150386507378777
"769",0.0150386507378777
"770",0.0150386507378777
"771",0.0150386507378777
"772",0.0150386507378777
"773",0.0150386507378777
"774",0.0150386507378777
"775",0.0150386507378777
"776",0.0150386507378777
"777",0.0150386507378777
"778",0.0150386507378777
"779",0.260869565217391
"780",0.260869565217391
"781",0.260869565217391
"782",0.260869565217391
"783",0.260869565217391
"784",0.260869565217391
"785",0.260869565217391
"786",0.260869565217391
"787",0.260869565217391
"788",0.260869565217391
"789",0.260869565217391
"790",0.260869565217391
"791",0.260869565217391
"792",0.260869565217391
"793",0.260869565217391
"794",0.260869565217391
"795",0.260869565217391
"796",0.260869565217391
"797",0.260869565217391
"798",0.260869565217391
"799",0.260869565217391
"800",0.260869565217391
"801",0.260869565217391
"802",0.260869565217391
"803",0.260869565217391
"804",0.260869565217391
"805",0.260869565217391
"806",0.260869565217391
"807",0.260869565217391
"808",0.260869565217391
"809",0.260869565217391
"810",0.260869565217391
"811",0.260869565217391
"812",0.260869565217391
"813",0.260869565217391
"814",0.260869565217391
"815",0.260869565217391
"816",0.260869565217391
"817",0.260869565217391
"818",0.260869565217391
"819",0.260869565217391
"820",0.260869565217391
"821",0.260869565217391
"822",0.260869565217391
"823",0.260869565217391
"824",0.260869565217391
"825",0.260869565217391
"826",0.260869565217391
"827",0.260869565217391
"828",0.260869565217391
"829",0.260869565217391
"830",0.260869565217391
"831",0.260869565217391
"832",0.260869565217391
"833",0.0402097902097902
"834",0.0402097902097902
"835",0.0402097902097902
"836",0.0402097902097902
"837",0.0402097902097902
"838",0.0402097902097902
"839",0.0402097902097902
"840",0.0402097902097902
"841",0.0402097902097902
"842",0.0402097902097902
"843",0.0402097902097902
"844",0.0402097902097902
"845",0.0402097902097902
"846",0.0402097902097902
"847",0.0402097902097902
"848",0.0402097902097902
"849",0.0402097902097902
"850",0.0402097902097902
"851",0.0402097902097902
"852",0.0402097902097902
"853",0.0402097902097902
"854",0.0402097902097902
"855",0.0402097902097902
"856",0.0402097902097902
"857",0.0402097902097902
"858",0.0402097902097902
"859",0.0402097902097902
"860",0.0402097902097902
"861",0.0402097902097902
"862",0.0402097902097902
"863",0.0402097902097902
"864",0.0402097902097902
"865",0.0402097902097902
"866",0.0402097902097902
"867",0.0402097902097902
"868",0.0402097902097902
"869",0.0402097902097902
"870",0.0402097902097902
"871",0.0402097902097902
"872",0.0402097902097902
"873",0.0402097902097902
"874",0.0402097902097902
"875",0.0402097902097902
"876",0.0402097902097902
"877",0.0402097902097902
"878",0.0402097902097902
"879",0.0402097902097902
"880",0.0402097902097902
"881",0.0402097902097902
"882",0.0402097902097902
"883",0.0402097902097902
"884",0.0402097902097902
"885",0.0402097902097902
"886",0.0402097902097902
"887",0.0402097902097902
"888",0.0402097902097902
"889",0.0402097902097902
"890",0.0402097902097902
"891",0.0402097902097902
"892",0.0402097902097902
"893",0.0402097902097902
"894",0.0402097902097902
"895",0.0402097902097902
"896",0.0402097902097902
"897",0.0402097902097902
"898",0.0402097902097902
"899",0.0402097902097902
"900",0.0402097902097902
"901",0.0402097902097902
"902",0.0402097902097902
"903",0.0402097902097902
"904",0.0402097902097902
"905",0.0402097902097902
"906",0.0402097902097902
"907",0.0402097902097902
"908",0.0402097902097902
"909",0.0402097902097902
"910",0.0402097902097902
"911",0.0402097902097902
"912",0.0402097902097902
"913",0.0402097902097902
"914",0.0402097902097902
"915",0.0402097902097902
"916",0.0402097902097902
"917",0.0402097902097902
"918",0.0402097902097902
"919",0.0402097902097902
"920",0.0402097902097902
"921",0.0402097902097902
"922",0.0402097902097902
"923",0.0402097902097902
"924",0.0402097902097902
"925",0.00128309310979
"926",0.00128309310979
"927",0.00128309310979
"928",0.00128309310979
"929",0.00128309310979
"930",0.00128309310979
"931",0.00128309310979
"932",0.00128309310979
"933",0.00128309310979
"934",0.00128309310979
"935",0.00128309310979
"936",0.00128309310979
"937",0.00128309310979
"938",0.00128309310979
"939",0.00128309310979
"940",0.00128309310979
"941",0.00128309310979
"942",0.00128309310979
"943",0.00128309310979
"944",0.00128309310979
"945",0.00128309310979
"946",0.00128309310979
"947",0.00128309310979
"948",0.00128309310979
"949",0.00128309310979
"950",0.00128309310979
"951",0.00128309310979
"952",0.00128309310979
"953",0.00128309310979
"954",0.00128309310979
"955",0.00128309310979
"956",0.00128309310979
"957",0.00128309310979
"958",0.00128309310979
"959",0.00128309310979
"960",0.00128309310979
"961",0.00128309310979
"962",0.00128309310979
"963",0.00128309310979
"964",0.00128309310979
"965",0.00128309310979
"966",0.00128309310979
"967",0.00128309310979
"968",0.00128309310979
"969",0.00128309310979
"970",0.00128309310979
"971",0.00128309310979
"972",0.00128309310979
"973",0.00128309310979
"974",0.00128309310979
"975",0.00128309310979
"976",0.00128309310979
"977",0.00128309310979
"978",0.00128309310979
"979",0.00128309310979
"980",0.00128309310979
"981",0.00128309310979
"982",0.00128309310979
"983",0.00128309310979
"984",0.00128309310979
"985",0.00128309310979
"986",0.00128309310979
"987",0.00128309310979
"988",0.00128309310979
"989",0.00128309310979
"990",0.00128309310979
"991",0.00128309310979
"992",0.00128309310979
"993",0.00128309310979
"994",0.00128309310979
"995",0.00128309310979
"996",0.00128309310979
"997",0.00128309310979
"998",0.00128309310979
"999",0.00128309310979
"1000",0.00128309310979
"1001",0.00128309310979
"1002",0.00128309310979
"1003",0.00128309310979
"1004",0.00128309310979
"1005",0.00128309310979
"1006",0.00128309310979
"1007",0.00128309310979
"1008",0.00128309310979
"1009",0.00128309310979
"1010",0.00128309310979
"1011",0.00128309310979
"1012",0.00128309310979
"1013",0.00128309310979
"1014",0.00128309310979
"1015",0.528089887640449
"1016",0.528089887640449
"1017",0.528089887640449
"1018",0.528089887640449
"1019",0.528089887640449
"1020",0.528089887640449
"1021",0.528089887640449
"1022",0.528089887640449
"1023",0.528089887640449
"1024",0.528089887640449
"1025",0.528089887640449
"1026",0.528089887640449
"1027",0.528089887640449
"1028",0.528089887640449
"1029",0.528089887640449
"1030",0.528089887640449
"1031",0.528089887640449
"1032",0.528089887640449
"1033",0.528089887640449
"1034",0.528089887640449
"1035",0.528089887640449
"1036",0.528089887640449
"1037",0.528089887640449
"1038",0.528089887640449
"1039",0.528089887640449
"1040",0.528089887640449
"1041",0.528089887640449
"1042",0.528089887640449
"1043",0.528089887640449
"1044",0.528089887640449
"1045",0.528089887640449
"1046",0.528089887640449
"1047",0.528089887640449
"1048",0.528089887640449
"1049",0.528089887640449
"1050",0.528089887640449
"1051",0.528089887640449
"1052",0.528089887640449
"1053",0.528089887640449
"1054",0.528089887640449
"1055",0.528089887640449
"1056",0.528089887640449
"1057",0.528089887640449
"1058",0.528089887640449
"1059",0.528089887640449
"1060",0.528089887640449
"1061",0.528089887640449
"1062",0.0147031453564117
"1063",0.0147031453564117
"1064",0.0147031453564117
"1065",0.0147031453564117
"1066",0.0147031453564117
"1067",0.0147031453564117
"1068",0.0147031453564117
"1069",0.0147031453564117
"1070",0.0147031453564117
"1071",0.0147031453564117
"1072",0.0147031453564117
"1073",0.0147031453564117
"1074",0.0147031453564117
"1075",0.0147031453564117
"1076",0.0147031453564117
"1077",0.0147031453564117
"1078",0.0147031453564117
"1079",0.0147031453564117
"1080",0.0147031453564117
"1081",0.0147031453564117
"1082",0.0147031453564117
"1083",0.0147031453564117
"1084",0.0147031453564117
"1085",0.0147031453564117
"1086",0.0147031453564117
"1087",0.0147031453564117
"1088",0.0147031453564117
"1089",0.0147031453564117
"1090",0.0147031453564117
"1091",0.0147031453564117
"1092",0.0147031453564117
"1093",0.0147031453564117
"1094",0.0147031453564117
"1095",0.0147031453564117
"1096",0.0147031453564117
"1097",0.0147031453564117
"1098",0.0147031453564117
"1099",0.0147031453564117
"1100",0.0147031453564117
"1101",0.0147031453564117
"1102",0.0147031453564117
"1103",0.0147031453564117
"1104",0.0147031453564117
"1105",0.0147031453564117
"1106",0.0147031453564117
"1107",0.0147031453564117
"1108",0.0147031453564117
"1109",0.0147031453564117
"1110",0.0147031453564117
"1111",0.0147031453564117
"1112",0.0147031453564117
"1113",0.0147031453564117
"1114",0.0147031453564117
"1115",0.0147031453564117
"1116",0.0147031453564117
"1117",0.0147031453564117
"1118",0.0147031453564117
"1119",0.0147031453564117
"1120",0.0147031453564117
"1121",0.0147031453564117
"1122",0.0147031453564117
"1123",0.0147031453564117
"1124",0.0147031453564117
"1125",0.0147031453564117
"1126",0.0147031453564117
"1127",0.0147031453564117
"1128",0.0147031453564117
"1129",0.0147031453564117
"1130",0.0147031453564117
"1131",0.0147031453564117
"1132",0.0147031453564117
"1133",0.0147031453564117
"1134",0.0147031453564117
"1135",0.0147031453564117
"1136",0.0147031453564117
"1137",0.0147031453564117
"1138",0.0147031453564117
"1139",0.0147031453564117
"1140",0.0147031453564117
"1141",0.000723865281512003
"1142",0.000723865281512003
"1143",0.000723865281512003
"1144",0.000723865281512003
"1145",0.000723865281512003
"1146",0.000723865281512003
"1147",0.000723865281512003
"1148",0.000723865281512003
"1149",0.000723865281512003
"1150",0.000723865281512003
"1151",0.000723865281512003
"1152",0.000723865281512003
"1153",0.000723865281512003
"1154",0.000723865281512003
"1155",0.000723865281512003
"1156",0.000723865281512003
"1157",0.000723865281512003
"1158",0.000723865281512003
"1159",0.000723865281512003
"1160",0.000723865281512003
"1161",0.000723865281512003
"1162",0.000723865281512003
"1163",0.000723865281512003
"1164",0.000723865281512003
"1165",0.000723865281512003
"1166",0.000723865281512003
"1167",0.000723865281512003
"1168",0.000723865281512003
"1169",0.000723865281512003
"1170",0.000723865281512003
"1171",0.000723865281512003
"1172",0.000723865281512003
"1173",0.000723865281512003
"1174",0.000723865281512003
"1175",0.000723865281512003
"1176",0.000723865281512003
"1177",0.000723865281512003
"1178",0.000723865281512003
"1179",0.000723865281512003
"1180",0.000723865281512003
"1181",0.000723865281512003
"1182",0.000723865281512003
"1183",0.000723865281512003
"1184",0.000723865281512003
"1185",0.000723865281512003
