"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"1","Is the interviewee the head of household? ",NA,"No","NA",0.125777587606538,NA,0.106866918603609,0.144688256609466,NA,NA,NA
"2","Is the interviewee the head of household? ",NA,"Yes","NA",0.874222412393462,NA,0.855311743390534,0.893133081396391,NA,NA,NA
"dependent.var","How old is the head of the household?","na","NA","NA",48.0262469858901,NA,47.3948390110942,48.6576549606861,NA,NA,NA
"110","What is the sex of the head of household?",NA,"Female","NA",0.0580508963022802,NA,0.0460239168252499,0.0700778757793106,NA,NA,NA
"210","What is the sex of the head of household?",NA,"Male","NA",0.94194910369772,NA,0.929922124220689,0.95397608317475,NA,NA,NA
"111","Was your household living in this baladiya prior to 2011?",NA,"No","NA",0.0871901126174429,NA,0.074950799774825,0.0994294254600609,NA,NA,NA
"211","Was your household living in this baladiya prior to 2011?",NA,"Yes","NA",0.912809887382557,NA,0.900570574539939,0.925049200225175,NA,NA,NA
"112","Has your household been displaced from this baladiya since 2011 as a result of the conflict?",NA,"No","NA",0.896020284885635,NA,0.896020284885635,0.896020284885635,NA,NA,NA
"212","Has your household been displaced from this baladiya since 2011 as a result of the conflict?",NA,"Yes","NA",0.103979715114365,NA,0.103979715114365,0.103979715114365,NA,NA,NA
"113","Has your household been displaced from your baladiya of origin because of the conflict?",NA,"No","NA",0.940855730787203,NA,0.940855730787203,0.940855730787203,NA,NA,NA
"213","Has your household been displaced from your baladiya of origin because of the conflict?",NA,"Yes","NA",0.0591442692127972,NA,0.0591442692127972,0.0591442692127972,NA,NA,NA
"dependent.var3","How many people live in your household (including the interviewee)?","na","NA","NA",5.13798958418888,NA,5.04848941514486,5.22748975323289,NA,NA,NA
"dependent.var4","Infants 0-5years: (male)","na","NA","NA",0.323587434616703,NA,0.294528705968997,0.352646163264409,NA,NA,NA
"dependent.var5","Children 6-14 years: (male)","na","NA","NA",0.535092284956323,NA,0.496757444827709,0.573427125084937,NA,NA,NA
"dependent.var6","Youth 15-17 years: (male)","na","NA","NA",0.327268741610765,NA,0.295578006862357,0.358959476359173,NA,NA,NA
"dependent.var7","Adults 18-64: (male)","na","NA","NA",1.45732213208639,NA,1.41355398723203,1.50109027694074,NA,NA,NA
"dependent.var8","Elderly 65+ years: (male)","na","NA","NA",0.0991904973216729,NA,0.0824836685815524,0.115897326061793,NA,NA,NA
"dependent.var9","nb_male","na","NA","NA",2.74246109059185,NA,2.67709490757719,2.80782727360651,NA,NA,NA
"dependent.var10","under18_male","na","NA","NA",1.18594846118379,NA,1.12636008071881,1.24553684164877,NA,NA,NA
"dependent.var11","over18_male","na","NA","NA",1.55651262940806,NA,1.5084200814371,1.60460517737901,NA,NA,NA
"dependent.var12","school_aged_boys","na","NA","NA",0.862361026567088,NA,0.808390624616974,0.916331428517201,NA,NA,NA
"dependent.var13","Infants 0-5years: (female)","na","NA","NA",0.279677275120208,NA,0.249843596225274,0.309510954015142,NA,NA,NA
"dependent.var14","Children 6-14 years: (female)","na","NA","NA",0.387597516943471,NA,0.354592281515442,0.420602752371501,NA,NA,NA
"dependent.var15","Youth 15-17 years: (female)","na","NA","NA",0.249200418894615,NA,0.221369384310256,0.277031453478973,NA,NA,NA
"dependent.var16","Adults 18-64: (female)","na","NA","NA",1.4031137247508,NA,1.36437849682816,1.44184895267343,NA,NA,NA
"dependent.var17","Elderly 65+ years: (female)","na","NA","NA",0.0759395578879326,NA,0.0588232699941255,0.0930558457817398,NA,NA,NA
"dependent.var18","nb_female","na","NA","NA",2.39552849359703,NA,2.33871972296017,2.45233726423389,NA,NA,NA
"dependent.var19","under18_female","na","NA","NA",0.916475210958294,NA,0.8642435536637,0.968706868252889,NA,NA,NA
"dependent.var20","over18_female","na","NA","NA",1.47905328263873,NA,1.43819505554874,1.51991150972872,NA,NA,NA
"dependent.var21","nb_ind_hh","na","NA","NA",5.13798958418888,NA,5.04848941514486,5.22748975323289,NA,NA,NA
"dependent.var22","nb_under18","na","NA","NA",2.10242367214209,NA,2.01543529198393,2.18941205230024,NA,NA,NA
"dependent.var23","nb_over18","na","NA","NA",3.03556591204679,NA,2.96063194967295,3.11049987442063,NA,NA,NA
"dependent.var24","school_aged_girls","na","NA","NA",0.636797935838086,NA,0.592426612110972,0.6811692595652,NA,NA,NA
"114","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"No","NA",0.961124140127435,NA,0.950239970894689,0.972008309360181,NA,NA,NA
"214","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"Yes","NA",0.0388758598725649,NA,0.0279916906398192,0.0497600291053106,NA,NA,NA
"dependent.var25","How many? ","na","NA","NA",3.81604782834038,NA,3.47179384300219,4.16030181367857,NA,NA,NA
"dependent.var26","How many of these hosted persons are under 18?","na","NA","NA",0.761841593884416,NA,0.492141364418518,1.03154182335031,NA,NA,NA
"dependent.var27","1. Male infants (aged 0-5 years)","na","NA","NA",0.270221453879372,NA,0.154073930680782,0.386368977077963,NA,NA,NA
"dependent.var28","2. Male children (aged 6-14 years)","na","NA","NA",0.366821688289866,NA,0.0166222397604024,0.71702113681933,NA,NA,NA
"dependent.var29","3. Male youths (aged 15-17 years)","na","NA","NA",0.119489740493691,NA,0.0668743360015708,0.172105144985811,NA,NA,NA
"dependent.var30","4. Female infants (aged 0-5 years)","na","NA","NA",0.277605934698886,NA,0.192154884441905,0.363056984955867,NA,NA,NA
